msisdn,iden_type_first,post_or_ppd_first,ntwk_type_first,open_dt_first,source_list_first,call_cnt_day_mean,called_cnt_day_mean,call_cnt_day_2s_mean,call_cnt_day_3m_mean,dispersion_rate_mean,roam_unknow_call_cnt_sum,local_unknow_call_cnt_sum,change_imei_times_max,opp_num_stu_cnt_max,stat_dt_min,stat_dt_max,stat_dt_count,is_passport,is_prepaid,total_calls,outbound_ratio,is_silent_receiver,short_call_ratio,roaming_ratio,is_sms_heavy,active_days,archetype,cluster
bLLigCn5J+4kFSz2IPSj3Q==,香港身份證,预付,4G,20250413.0,fraud_model_2,9.0,0.0,0.0,0.0,0.0,0,0,0,0,20250903,20250903,24,0,1,9.0,0.9,1,0.0,0.0,0,24,Wangiri Caller,5
bLhnTqN7eNRvWg19MKpydA==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,55.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,16,0,1,55.0,0.9821428571428571,1,0.0,0.0,0,16,Wangiri Caller,4
bQEBOj4y77ZvAKsmZZrOPA==,0,预付,4G,20250514.0,blacklist,34.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,2,0,1,34.0,0.9714285714285714,1,0.0,0.0,0,2,Wangiri Caller,1
bUJkrCITZnpBIrwVFyNm9w==,香港身份證,预付,5G,20250903.0,fraud_model_2,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,54,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,54,Wangiri Caller,1
ba4ed9dmOCZ30NydBHLFZQ==,香港身份證,预付,5G,20250330.0,fraud_model_2,57.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,16,0,1,57.0,0.9827586206896551,1,0.0,0.0,0,16,Wangiri Caller,4
bdRRVRFGWu40EBVXnwMe/w==,香港身份證,预付,5G,20250903.0,fraud_model_2,84.0,0.0,0.0,0.0,0.0,0,0,0,0,20250927,20250927,36,0,1,84.0,0.9882352941176471,1,0.0,0.0,0,36,Wangiri Caller,0
bf8XVN+4E0g8mq4yLdSfSw==,0,预付,4G,20241029.0,blacklist,43.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,12,0,1,43.0,0.9772727272727273,1,0.0,0.0,0,12,Wangiri Caller,4
bgYfRKvJkjDNpa69nMysog==,商業登記證,预付,4G,20250514.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,36,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,36,Wangiri Caller,1
bhYFrj6cfkgZoD/ZJ5QPqg==,香港身份證,预付,5G,20250903.0,fraud_model_2,18.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,24,0,1,18.0,0.9473684210526315,1,0.0,0.0,0,24,Wangiri Caller,1
buEkszTTuBUUTofnMY9Qvg==,護照,预付,4G,20240801.0,fraud_model_2,64.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,6,1,1,64.0,0.9846153846153847,1,0.0,0.0,0,6,Wangiri Caller,4
bwg0FwUYjzB2pII6V9RFZg==,香港身份證,预付,5G,20250902.0,fraud_model_2,49.0,0.0,0.0,0.0,0.0,0,0,0,0,20251015,20251015,90,0,1,49.0,0.98,1,0.0,0.0,0,90,Wangiri Caller,4
c/4xx5D9Jg304GlAjLIFDw==,香港身份證,预付,5G,20250903.0,fraud_model_2,42.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,16,0,1,42.0,0.9767441860465116,1,0.0,0.0,0,16,Wangiri Caller,4
c4MhIepr5Fqwd+UmC+4f5A==,香港身份證,预付,5G,20250330.0,fraud_model_2,96.0,0.0,0.0,0.0,0.0,0,0,0,0,20250829,20250829,18,0,1,96.0,0.9896907216494846,1,0.0,0.0,0,18,Wangiri Caller,0
c4p9hSdRBQuhvVWnDdQDRw==,香港身份證,预付,4G,20250228.0,fraud_model_2,32.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,12,0,1,32.0,0.9696969696969697,1,0.0,0.0,0,12,Wangiri Caller,1
cGA5je2TA0wGwzF5/JKrMg==,香港身份證,预付,5G,20250902.0,fraud_model_2,48.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,96,0,1,48.0,0.9795918367346939,1,0.0,0.0,0,96,Wangiri Caller,4
cbZmNt9FhoKe503VIHaj+Q==,香港身份證,预付,5G,20250903.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,64,0,1,15.0,0.9375,1,0.0,0.0,0,64,Wangiri Caller,1
ceBJwhsxn1ILXOA9O9+pFg==,香港身份證,预付,5G,20250330.0,fraud_model_2,56.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,24,0,1,56.0,0.9824561403508771,1,0.0,0.0,0,24,Wangiri Caller,4
cjU2hsgkR/sHpJx50kw4Ew==,香港身份證,预付,4G,20250502.0,fraud_model_2,68.0,0.0,0.0,0.0,0.0,0,0,0,0,20250918,20250918,24,0,1,68.0,0.9855072463768116,1,0.0,0.0,0,24,Wangiri Caller,4
ck/XeJBJ2Hetc0kaSRgRcw==,香港身份證,预付,5G,20250902.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250923,20250923,8,0,1,36.0,0.972972972972973,1,0.0,0.0,0,8,Wangiri Caller,1
clzKMXc/HmyF81eQAmrpRw==,香港身份證,预付,4G,20250502.0,fraud_model_2,7.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,8,0,1,7.0,0.875,1,0.0,0.0,0,8,Wangiri Caller,5
ct9qNQRHBqxtMA/iUtvomw==,0,预付,4G,20250413.0,blacklist,92.0,0.0,0.0,0.0,0.0,0,0,0,0,20250823,20250823,12,0,1,92.0,0.989247311827957,1,0.0,0.0,0,12,Wangiri Caller,0
cvH4XHAaWNAu7BRufPpurQ==,香港身份證,预付,5G,20251009.0,fraud_model_2,33.0,0.0,0.0,0.0,0.0,0,0,0,0,20251028,20251028,420,0,1,33.0,0.9705882352941176,1,0.0,0.0,0,420,Wangiri Caller,1
cwWZLW4kTlFmtUww09zU6A==,0,预付,5G,20250902.0,blacklist,19.0,0.0,0.0,0.0,0.0,0,0,0,0,20250928,20250928,48,0,1,19.0,0.95,1,0.0,0.0,0,48,Wangiri Caller,1
d+M/Dtnq4vUfJoyWuciNhA==,0,预付,4G,20250413.0,blacklist,47.0,0.0,0.0,0.0,0.0,0,0,0,0,20250823,20250823,12,0,1,47.0,0.9791666666666666,1,0.0,0.0,0,12,Wangiri Caller,4
d15/7qlnQ6zKqyGcarm/fA==,香港身份證,预付,4G,20250514.0,fraud_model_2,59.0,0.0,0.0,0.0,0.0,0,0,0,0,20250914,20250914,12,0,1,59.0,0.9833333333333333,1,0.0,0.0,0,12,Wangiri Caller,4
d4lHLkc9ar75d1QL1oBX0w==,Hong Kong ID,后付,4GLite,20250220.0,blacklist,161.0,0.0,0.0,11.0,0.0,0,0,1,0,20250901,20250901,1,0,0,161.0,0.9938271604938271,1,0.0,0.0,0,1,Wangiri Caller,0
dAC3LO0CVLCYynlnHhyIzg==,BR No.,后付,5G,20230609.0,blacklist,280.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,1,0,0,280.0,0.99644128113879,1,0.0,0.0,0,1,Wangiri Caller,0
dKkwXmiguKP+IiyZwAGEZw==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,26.0,0.0,0.0,0.0,0.0,0,0,0,0,20250913,20250913,12,0,1,26.0,0.9629629629629629,1,0.0,0.0,0,12,Wangiri Caller,1
dOvhRUe8fEfpH/BwdP+RWg==,香港身份證,预付,5G,20250902.0,fraud_model_2,97.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,24,0,1,97.0,0.9897959183673469,1,0.0,0.0,0,24,Wangiri Caller,0
dSisyTjb1686ifVScutvYw==,香港身份證,预付,5G,20250902.0,fraud_model_2,87.0,0.0,0.0,0.0,0.0,0,0,0,0,20251004,20251004,12,0,1,87.0,0.9886363636363636,1,0.0,0.0,0,12,Wangiri Caller,0
dTTHIYgMU8Fv6Dy3v9E7jA==,0,预付,5G,20250902.0,blacklist,45.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,4,0,1,45.0,0.9782608695652174,1,0.0,0.0,0,4,Wangiri Caller,4
dUACHICl+9gokX08PVx9Yg==,香港身份證,预付,4G,20250502.0,fraud_model_2,65.0,0.0,0.0,0.0,0.0,0,0,0,0,20250920,20250920,120,0,1,65.0,0.9848484848484849,1,0.0,0.0,0,120,Wangiri Caller,4
dXJYiQ0xgKL+8Sd5r2tJmw==,Hong Kong ID,后付,5G,20241122.0,blacklist,141.0,0.0,0.0,0.0,0.0,0,0,0,0,20250829,20250829,1,0,0,141.0,0.9929577464788732,1,0.0,0.0,0,1,Wangiri Caller,0
dbiJddFWnNNmYnZ552dfOA==,香港身份證,预付,5G,20250902.0,fraud_model_2,25.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,96,0,1,25.0,0.9615384615384616,1,0.0,0.0,0,96,Wangiri Caller,1
dcCnIIsJNfqio9icrq1/lQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,44.0,0.0,0.0,0.0,0.0,0,0,0,0,20251009,20251009,16,0,1,44.0,0.9777777777777777,1,0.0,0.0,0,16,Wangiri Caller,4
dfZ1THsIUU65MNq6cHCrLg==,香港身份證,预付,5G,20250902.0,fraud_model_2,51.0,0.0,0.0,0.0,0.0,0,0,0,0,20251008,20251008,24,0,1,51.0,0.9807692307692307,1,0.0,0.0,0,24,Wangiri Caller,4
djD6nBhtIL94LKWJjyKSWw==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,75.0,0.0,0.0,0.0,0.0,0,0,0,0,20250912,20250912,24,0,1,75.0,0.9868421052631579,1,0.0,0.0,0,24,Wangiri Caller,4
dpHALIqqjXaBzc1OYqPd5A==,香港身份證,预付,4G,20250514.0,fraud_model_2,28.0,0.0,0.0,0.0,0.0,0,0,0,0,20250919,20250919,12,0,1,28.0,0.9655172413793104,1,0.0,0.0,0,12,Wangiri Caller,1
drjItGJ8RV6DMg2zMve50A==,香港身份證,预付,4G,20250514.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250907,20250907,32,0,1,15.0,0.9375,1,0.0,0.0,0,32,Wangiri Caller,1
dy1Yn2SuelynAxhkkLlCYg==,香港身份證,预付,5G,20250903.0,fraud_model_2,78.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,64,0,1,78.0,0.9873417721518988,1,0.0,0.0,0,64,Wangiri Caller,0
e1WcyyDla9VhFsAbHh/07A==,香港身份證,预付,5G,20250903.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250927,20250927,48,0,1,36.0,0.972972972972973,1,0.0,0.0,0,48,Wangiri Caller,1
e2/2PBxH+yHgBqbcCHjzOw==,商業登記證,预付,4G,20250514.0,fraud_model_2,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,64,0,1,31.0,0.96875,1,0.0,0.0,0,64,Wangiri Caller,1
e2e5dz+RH8WpLI5nX5gslg==,往來港澳通行證,预付,4G,20250228.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250810,20250810,80,0,1,15.0,0.9375,1,0.0,0.0,0,80,Wangiri Caller,1
e4ul2L4LzW5mmrfyPvA1Lg==,香港身份證,预付,4G,20250413.0,fraud_model_2,60.0,0.0,0.0,0.0,0.0,0,0,0,0,20251113,20251113,6,0,1,60.0,0.9836065573770492,1,0.0,0.0,0,6,Wangiri Caller,4
e99YVsNf/QNMMAFgPUMiWA==,0,预付,4G,20250413.0,fraud_model_2,23.0,0.0,0.0,0.0,0.0,0,0,0,0,20250824,20250824,40,0,1,23.0,0.9583333333333334,1,0.0,0.0,0,40,Wangiri Caller,1
eB82KsSEoxXWvyH5vX5xWQ==,0,预付,4G,20250412.0,fraud_model_2,33.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,8,0,1,33.0,0.9705882352941176,1,0.0,0.0,0,8,Wangiri Caller,1
eC/n9M2cDvLWhaMj4r9OxA==,香港身份證,预付,4G,20250319.0,fraud_model_2,35.0,1.0,0.0,0.0,0.0,0,0,0,0,20251023,20251023,4,0,1,36.0,0.9459459459459459,0,0.0,0.0,0,4,Outbound Only,2
eE/BcC8IQOJtpAIJJa+bog==,香港身份證,预付,4G,20250505.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20250920,20250920,12,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,12,Wangiri Caller,1
eESt1gVZzKc2ik+DX7/Rkg==,BR No.,后付,4G,20171006.0,blacklist,183.0,9.0,0.0,0.0,0.0,0,0,0,0,20251016,20251016,1,0,0,192.0,0.9481865284974094,0,0.0,0.0,0,1,Outbound Only,2
eGPhbfCk4sQNEmVbhLLcMA==,商業登記證,预付,4G,20250413.0,fraud_model_2,14.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,24,0,1,14.0,0.9333333333333333,1,0.0,0.0,0,24,Wangiri Caller,1
eGyd6J1kgZWP9fo9vnf8Pg==,香港身份證,预付,5G,20250903.0,fraud_model_2,33.0,0.0,0.0,0.0,0.0,0,0,0,0,20250918,20250918,32,0,1,33.0,0.9705882352941176,1,0.0,0.0,0,32,Wangiri Caller,1
eIBW7s2hO9KgmqP9wC4I/Q==,香港身份證,预付,5G,20250902.0,fraud_model_2,35.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,120,0,1,35.0,0.9722222222222222,1,0.0,0.0,0,120,Wangiri Caller,1
eO9sP/xJ82DpNlQZ5basYw==,香港身份證,预付,4G,20250502.0,fraud_model_2,21.0,0.0,0.0,0.0,0.0,0,0,0,0,20250916,20250916,50,0,1,21.0,0.9545454545454546,1,0.0,0.0,0,50,Wangiri Caller,1
eRDMbYK+Z0Y4G3q320Y8gg==,香港身份證,预付,4G,20250505.0,fraud_model_2,4.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,8,0,1,4.0,0.8,1,0.0,0.0,0,8,Wangiri Caller,5
eRWH+yHVQl0JD03OtiqqnA==,商業登記證,预付,4G,20250508.0,fraud_model_2,17.0,1.0,0.0,0.0,0.0,0,0,0,0,20250907,20250907,64,0,1,18.0,0.8947368421052632,0,0.0,0.0,0,64,Outbound Only,2
eaHMAu5nx6tYFPRoQLZvtA==,香港身份證,预付,4G,20250502.0,fraud_model_2,66.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,24,0,1,66.0,0.9850746268656716,1,0.0,0.0,0,24,Wangiri Caller,4
ec0uzJ5rum2VxctnWhRQIw==,香港身份證,预付,5G,20250902.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20251008,20251008,48,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,48,Wangiri Caller,1
edrVYXGgU+TagaJiHgvTiA==,護照,预付,4G,20240801.0,fraud_model_2,123.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,10,1,1,123.0,0.9919354838709677,1,0.0,0.0,0,10,Wangiri Caller,0
eec0XyM68hSZKd3mYs1/hg==,香港身份證,预付,4G,20250502.0,fraud_model_2,50.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,8,0,1,50.0,0.9803921568627451,1,0.0,0.0,0,8,Wangiri Caller,4
ejPz36mFUASHfx49np0bzQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,5.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,24,0,1,5.0,0.8333333333333334,1,0.0,0.0,0,24,Wangiri Caller,5
elwTpRI3Pw9xZANHCOl8SQ==,Hong Kong ID,后付,5G,20250907.0,blacklist,126.0,0.0,0.0,0.0,0.0,0,0,0,0,20250925,20250925,1,0,0,126.0,0.9921259842519685,1,0.0,0.0,0,1,Wangiri Caller,0
emVBBrzG3Bc7j//g3HaR6A==,香港身份證,预付,5G,20250902.0,fraud_model_2,25.0,0.0,0.0,0.0,0.0,0,0,0,0,20250917,20250917,24,0,1,25.0,0.9615384615384616,1,0.0,0.0,0,24,Wangiri Caller,1
enCAmsW6TYsthV4bawHURg==,香港身份證,预付,4G,20250508.0,fraud_model_2,50.0,6.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,8,0,1,56.0,0.8771929824561403,0,0.0,0.0,0,8,Outbound Only,2
eoxVSw50ADU/SOR+e8Vh1w==,香港身份證,预付,4G,20250413.0,fraud_model_2,43.0,0.0,0.0,0.0,0.0,0,0,0,0,20250831,20250831,12,0,1,43.0,0.9772727272727273,1,0.0,0.0,0,12,Wangiri Caller,4
exiinaZq3R/9VXNmReQMvw==,香港身份證,预付,5G,20250902.0,fraud_model_2,34.0,0.0,0.0,0.0,0.0,0,0,0,0,20250929,20250929,6,0,1,34.0,0.9714285714285714,1,0.0,0.0,0,6,Wangiri Caller,1
f251NGJLKjpOYbRLvPI09g==,香港身份證,预付,4G,20250413.0,fraud_model_2,36.0,0.0,0.0,0.0,0.0,0,0,0,0,20250901,20250901,12,0,1,36.0,0.972972972972973,1,0.0,0.0,0,12,Wangiri Caller,1
f458m3RldX3AZlWlW04e1w==,Hong Kong ID,后付,4GLite,20220522.0,blacklist,235.0,7.0,0.0,0.0,0.0,0,0,0,0,20251025,20251025,1,0,0,242.0,0.9670781893004116,0,0.0,0.0,0,1,Outbound Only,2
f8FORqYJMUJoyOGB9beHQA==,0,预付,4G,20250413.0,fraud_model_2,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20250809,20250809,24,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,24,Wangiri Caller,1
fCxyD/CJ9I6yPnOq9fJQzw==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,46.0,0.0,0.0,0.0,0.0,0,0,0,0,20250914,20250914,72,0,1,46.0,0.9787234042553191,1,0.0,0.0,0,72,Wangiri Caller,4
fUx+cilBQx0tot4tytRZkg==,香港身份證,预付,4G,20250505.0,fraud_model_2,10.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,24,0,1,10.0,0.9090909090909091,1,0.0,0.0,0,24,Wangiri Caller,5
fVYpBXEp4tseSP+H7ZlqlA==,香港身份證,预付,5G,20250902.0,fraud_model_2,43.0,0.0,0.0,0.0,0.0,0,0,0,0,20251002,20251002,36,0,1,43.0,0.9772727272727273,1,0.0,0.0,0,36,Wangiri Caller,4
fWZ1a1Qe3i4JSLHUAsuE3g==,香港身份證,预付,5G,20250903.0,fraud_model_2,34.0,0.0,0.0,0.0,0.0,0,0,0,0,20250926,20250926,54,0,1,34.0,0.9714285714285714,1,0.0,0.0,0,54,Wangiri Caller,1
ffd6IXe56mZyXngN3+TihQ==,護照,预付,4G,20240801.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20251003,20251003,12,1,1,15.0,0.9375,1,0.0,0.0,0,12,Wangiri Caller,1
fmmnx/5M3BQcdd5uoiq3gQ==,香港身份證,预付,5G,20250903.0,fraud_model_2,19.0,0.0,0.0,0.0,0.0,0,0,0,0,20251007,20251007,48,0,1,19.0,0.95,1,0.0,0.0,0,48,Wangiri Caller,1
frH3n73kM1zTrlcVvuUJiQ==,香港身份證,预付,4G,20250511.0,fraud_model_2,21.0,0.0,0.0,0.0,0.0,0,0,0,0,20251001,20251001,2,0,1,21.0,0.9545454545454546,1,0.0,0.0,0,2,Wangiri Caller,1
frffRsRDkCRQOaEWFIn5fQ==,Hong Kong ID,后付,5G,20250824.0,blacklist,168.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,1,0,0,168.0,0.9940828402366864,1,0.0,0.0,0,1,Wangiri Caller,0
ftY6QKN+LZWavvIdQs13kg==,香港身份證,预付,5G,20250902.0,fraud_model_2,114.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,144,0,1,114.0,0.991304347826087,1,0.0,0.0,0,144,Wangiri Caller,0
g/ETtWgeBISmwAKB7ZT1KQ==,商業登記證,预付,5G,20250902.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20251011,20251011,36,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,36,Wangiri Caller,1
gBik9uoWP2Jgolf3Vnc4pA==,護照,预付,4G,20240801.0,fraud_model_2,58.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,12,1,1,58.0,0.9830508474576272,1,0.0,0.0,0,12,Wangiri Caller,4
gCvqYehXLeA81IC6NsId+w==,香港身份證,预付,5G,20250902.0,fraud_model_2,17.0,0.0,0.0,0.0,0.0,0,0,0,0,20251002,20251002,6,0,1,17.0,0.9444444444444444,1,0.0,0.0,0,6,Wangiri Caller,1
gGpTerv73MMwnWGqsCJ7Mg==,香港身份證,预付,5G,20250902.0,fraud_model_2,55.0,0.0,0.0,0.0,0.0,0,0,0,0,20251002,20251002,48,0,1,55.0,0.9821428571428571,1,0.0,0.0,0,48,Wangiri Caller,4
gKMReAZm2RERg8dMjmGfgA==,香港身份證,预付,5G,20250902.0,fraud_model_2,13.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,24,0,1,13.0,0.9285714285714286,1,0.0,0.0,0,24,Wangiri Caller,1
gMuunAlBmcvcs3uYXanm2A==,0,预付,5G,20250902.0,blacklist,22.0,0.0,0.0,0.0,0.0,0,0,0,0,20250927,20250927,30,0,1,22.0,0.9565217391304348,1,0.0,0.0,0,30,Wangiri Caller,1
gOK8gcqV54yivwW0YFUPog==,香港身份證,预付,4G,20250411.0,fraud_model_2,63.0,0.0,0.0,0.0,0.0,0,0,0,0,20250915,20250915,4,0,1,63.0,0.984375,1,0.0,0.0,0,4,Wangiri Caller,4
gQ97nLGSmZ+3pYdbHl9lsw==,香港身份證,预付,5G,20250902.0,fraud_model_2,10.0,0.0,0.0,0.0,0.0,0,0,0,0,20251005,20251005,32,0,1,10.0,0.9090909090909091,1,0.0,0.0,0,32,Wangiri Caller,5
gROChRw6NWciOdw6H3kGHw==,護照,预付,4G,20240801.0,fraud_model_2,67.0,0.0,0.0,0.0,0.0,0,0,0,0,20251027,20251027,4,1,1,67.0,0.9852941176470589,1,0.0,0.0,0,4,Wangiri Caller,4
gZildZhLXV2aHbtGafHOTg==,Hong Kong ID,后付,5G,20230826.0,blacklist,265.0,0.0,0.0,0.0,0.0,0,0,0,0,20251025,20251025,1,0,0,265.0,0.9962406015037594,1,0.0,0.0,0,1,Wangiri Caller,0
gnHdefHexA7kLenUv7smrg==,Hong Kong ID,后付,5G,20250824.0,blacklist,127.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,1,0,0,127.0,0.9921875,1,0.0,0.0,0,1,Wangiri Caller,0
goLRFwEi+xA8rrSVZRpyGw==,香港身份證,预付,4G,20250502.0,fraud_model_2,24.0,0.0,0.0,0.0,0.0,0,0,0,0,20250829,20250829,4,0,1,24.0,0.96,1,0.0,0.0,0,4,Wangiri Caller,1
h/3TKkhda5uRytGXVAirng==,香港身份證,预付,5G,20250902.0,fraud_model_2,50.0,0.0,0.0,0.0,0.0,0,0,0,0,20250922,20250922,6,0,1,50.0,0.9803921568627451,1,0.0,0.0,0,6,Wangiri Caller,4
h/5+Tf5Q0EaOP1AIjG4zuw==,往來港澳通行證,预付,5G,20240927.0,fraud_model_2,53.0,0.0,0.0,0.0,0.0,0,0,0,0,20250912,20250912,16,0,1,53.0,0.9814814814814815,1,0.0,0.0,0,16,Wangiri Caller,4
h4CxFnxL1A/iWPjeT5puMA==,護照,预付,4G,20240801.0,fraud_model_2,63.0,0.0,0.0,0.0,0.0,0,0,0,0,20251019,20251019,8,1,1,63.0,0.984375,1,0.0,0.0,0,8,Wangiri Caller,4
h4TsE8u2zh4gJ7PjLKA+vw==,0,预付,5G,20250903.0,fraud_model_2,5.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,16,0,1,5.0,0.8333333333333334,1,0.0,0.0,0,16,Wangiri Caller,5
h9+vwILIdS83AMjdr7MwZA==,香港身份證,预付,4G,20250502.0,fraud_model_2,65.0,0.0,0.0,0.0,0.0,0,0,0,0,20250909,20250909,8,0,1,65.0,0.9848484848484849,1,0.0,0.0,0,8,Wangiri Caller,4
hOhCHAL3tN11prZ5u3EOtQ==,香港身份證,预付,5G,20250902.0,fraud_model_2,84.0,0.0,0.0,0.0,0.0,0,0,0,0,20251024,20251024,80,0,1,84.0,0.9882352941176471,1,0.0,0.0,0,80,Wangiri Caller,0
hPeb0ZUwl7M50IK8u13UrA==,Hong Kong ID,后付,5G,20250907.0,blacklist,140.0,0.0,0.0,0.0,0.0,0,0,0,0,20251011,20251011,1,0,0,140.0,0.9929078014184397,1,0.0,0.0,0,1,Wangiri Caller,0
hd0DzTLi9A9ps8dJeSP7Hg==,香港身份證,预付,4G,20250319.0,fraud_model_2,86.0,0.0,0.0,0.0,0.0,0,0,0,0,20251025,20251025,16,0,1,86.0,0.9885057471264368,1,0.0,0.0,0,16,Wangiri Caller,0
he5rAWmpD1g1HhiMzpl9Xw==,香港身份證,预付,4G,20250502.0,fraud_model_2,29.0,0.0,0.0,0.0,0.0,0,0,0,0,20250906,20250906,16,0,1,29.0,0.9666666666666667,1,0.0,0.0,0,16,Wangiri Caller,1
hpzgx8oMZawanjCYhFGSKQ==,護照,预付,4G,20240801.0,fraud_model_2,109.0,0.0,0.0,0.0,0.0,0,0,0,0,20251021,20251021,12,1,1,109.0,0.990909090909091,1,0.0,0.0,0,12,Wangiri Caller,0
hsAXUAL12mt4lczTpaOugw==,香港身份證,预付,5G,20250902.0,fraud_model_2,31.0,0.0,0.0,0.0,0.0,0,0,0,0,20250930,20250930,96,0,1,31.0,0.96875,1,0.0,0.0,0,96,Wangiri Caller,1
hwLb9vQrrCpw6mZEXFSiCQ==,香港身份證,预付,4G,20250505.0,fraud_model_2,39.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,24,0,1,39.0,0.975,1,0.0,0.0,0,24,Wangiri Caller,1
hxObVCA8uK1DF0HltYiKgA==,香港身份證,预付,4G,20250410.0,fraud_model_2,10.0,0.0,0.0,0.0,0.0,0,0,0,0,20250905,20250905,48,0,1,10.0,0.9090909090909091,1,0.0,0.0,0,48,Wangiri Caller,5
i+XzUnRod102mhxwbABpnw==,香港身份證,预付,4G,20240902.0,fraud_model_2,13.0,0.0,0.0,0.0,0.0,0,0,0,0,20250911,20250911,8,0,1,13.0,0.9285714285714286,1,0.0,0.0,0,8,Wangiri Caller,1
iBmon6Cxgwc/tFwUmfRU5Q==,香港身份證,预付,4G,20250413.0,fraud_model_2,51.0,0.0,0.0,0.0,0.0,0,0,0,0,20250928,20250928,18,0,1,51.0,0.9807692307692307,1,0.0,0.0,0,18,Wangiri Caller,4
iD30ilhfSSyPRKs8D49zNA==,0,预付,4G,20250413.0,blacklist,43.0,0.0,0.0,0.0,0.0,0,0,0,0,20251012,20251012,8,0,1,43.0,0.9772727272727273,1,0.0,0.0,0,8,Wangiri Caller,4
iIXiQE4f89EbsrH+SaWW4Q==,香港身份證,预付,5G,20250903.0,fraud_model_2,15.0,0.0,0.0,0.0,0.0,0,0,0,0,20250920,20250920,8,0,1,15.0,0.9375,1,0.0,0.0,0,8,Wangiri Caller,1
iKPKaTbn6ssIQkCya+HVHQ==,香港身份證,预付,4G,20250502.0,fraud_model_2,91.0,0.0,0.0,0.0,0.0,0,0,0,0,20250910,20250910,72,0,1,91.0,0.9891304347826086,1,0.0,0.0,0,72,Wangiri Caller,0
